id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
1069126,1303778,10000,10000,9975.0, 60 months,10.65,215.69,B,B2,CEC ENTERTAINMENT INC,10+ years,RENT,45996.0,Verified,Dec-11,Charged Off,n,debt_consolidation,Consolidation,OH,21.73,0,May-97,1,7,0,11170,30.1,15,f,0.0,0.0,8772.91,8751.08,5495.38,2429.23,1.0,847.3,Apr-15,1.0,Jun-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1069102,1303750,3500,3500,3500.0, 36 months,10.65,114.01,B,B2,CPI,7 years,MORTGAGE,55000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,blessings,OH,5.39,0,Oct-05,1,9,0,6611,45.9,12,f,0.0,0.0,4104.209999,4104.21,3500.0,604.21,0.0,0.0,Jan-15,118.32,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1069093,1303740,12500,8925,8925.0, 60 months,17.27,223.11,D,D3,grandma kitchen,5 years,RENT,30000.0,Source Verified,Dec-11,Charged Off,n,debt_consolidation,allen,MN,13.16,0,Apr-95,0,7,1,9844,70.8,28,f,0.0,0.0,5577.75,5577.75,2812.82,2742.43,0.0,22.5,Feb-14,223.11,May-16,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
1069030,1303473,16425,16425,16425.0, 36 months,14.27,563.53,C,C2,"Gen-Probe, Inc",4 years,RENT,44544.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,New Start,CA,22.71,0,Oct-02,1,10,0,15747,83.4,18,f,0.0,0.0,18174.82881,18174.83,16425.0,1749.83,0.0,0.0,Nov-12,13108.71,Jul-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068906,1303528,8200,8200,8200.0, 60 months,21.28,223.14,F,F2,autozone,4 years,RENT,75000.0,Source Verified,Dec-11,Charged Off,n,small_business,Small_Business Loan,CA,12.48,0,Jan-00,3,6,0,9012,73.9,11,f,0.0,0.0,4173.57,4173.57,1525.83,2265.85,0.0,381.89,Jun-13,223.14,Oct-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1069073,1303718,15000,15000,15000.0, 36 months,14.65,517.42,C,C3,USAF Civil Service,2 years,OWN,61000.0,Verified,Dec-11,Fully Paid,n,credit_card,Credit Refinance,FL,11.88,0,Jun-04,1,8,0,19397,79.5,18,f,0.0,0.0,18565.14804,18565.15,15000.0,3565.15,0.0,0.0,Sep-14,2533.38,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1069043,1303486,20975,13575,13550.0, 60 months,17.58,341.63,D,D4,Dollar Tree Stores,5 years,MORTGAGE,44000.0,Verified,Dec-11,Fully Paid,n,credit_card,Refinance Loan,GA,18.79,0,Apr-00,0,13,1,20657,79.4,21,f,0.0,0.0,18112.46087,18079.1,13575.0,4537.46,0.0,0.0,Apr-14,9245.21,Apr-14,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
1060981,1292558,6400,6400,6400.0, 36 months,16.77,227.45,D,D2,"Riverside County, California",5 years,RENT,75000.0,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Help,CA,20.22,0,Dec-94,0,9,0,7159,67.5,27,f,0.0,0.0,4776.45,4776.45,3334.25,1431.91,0.0,10.29,Oct-13,227.45,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1069071,1303716,3000,3000,3000.0, 36 months,13.49,101.8,C,C1,Insight Card Services,1 year,RENT,33600.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Consolidation,AL,18.11,0,Oct-05,0,4,0,2745,83.2,7,f,0.0,0.0,3247.889478,3247.89,3000.0,247.89,0.0,0.0,Sep-12,2539.58,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1069070,1299004,12000,12000,12000.0, 36 months,16.77,426.47,D,D2,Genocea Biosciences,3 years,RENT,50000.0,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Consolidation,MA,20.57,0,Sep-05,1,13,0,11443,97.0,19,f,0.0,0.0,15352.47999,15352.48,12000.0,3352.48,0.0,0.0,Jan-15,441.52,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068893,1303514,14400,14400,14400.0, 36 months,8.9,457.25,A,A5,Model Metrics,< 1 year,OWN,150000.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Payoff 14400,NY,14.85,0,Dec-94,0,12,0,63864,55.0,38,f,0.0,0.0,16460.85,16460.85,14400.0,2060.85,0.0,0.0,Jan-15,464.02,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068882,1303303,12000,12000,12000.0, 36 months,14.65,413.94,C,C3,Boro of Butler,10+ years,RENT,90000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,NJ,16.56,0,Dec-84,2,12,0,17116,78.5,36,f,0.0,0.0,12699.71201,12699.71,12000.0,699.71,0.0,0.0,Jun-12,11046.6,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1069039,1303482,11000,11000,11000.0, 36 months,13.49,373.24,C,C1,TX Army National Guard,10+ years,MORTGAGE,48000.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,TX,21.82,0,Dec-99,3,15,0,11382,65.0,29,f,0.0,0.0,13418.28,13418.28,11000.0,2418.28,0.0,0.0,Oct-14,1491.29,Oct-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068416,1302799,7250,7200,7175.0, 60 months,21.67,197.51,F,F3,Cross Country Travel Corp,< 1 year,RENT,75000.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,CA,24.82,0,May-00,2,9,1,21706,91.2,19,f,0.0,0.0,8204.774089,8176.29,7200.0,1004.77,0.0,0.0,Sep-12,6824.7,Apr-16,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
1068997,1303437,15000,15000,15000.0, 36 months,7.9,469.36,A,A4,Segovia's Transportion Inc.,1 year,MORTGAGE,52000.0,Not Verified,Dec-11,Fully Paid,n,small_business,Small_Business Loan,TX,9.65,0,Nov-03,1,11,0,1616,6.7,29,f,0.0,0.0,15557.68008,15557.68,15000.0,557.68,0.0,0.0,Aug-12,312.74,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1048390,1279714,18000,18000,18000.0, 60 months,19.91,475.99,E,E4,AVMED HEALTH PLANS,10+ years,MORTGAGE,65000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,FL,6.81,0,Jun-89,0,10,0,11745,77.8,40,f,0.0,0.0,26034.66002,26034.66,18000.0,8010.86,23.80000006,0.0,Oct-14,10783.73,Oct-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068994,1303432,35000,22075,22050.0, 60 months,17.27,551.84,D,D3,tutor Per ini Corporation,3 years,MORTGAGE,150000.0,Verified,Dec-11,Fully Paid,n,home_improvement,Home improvement,NY,7.51,0,Jun-03,1,11,0,7334,53.3,31,f,0.0,0.0,28887.10007,28854.39,22075.0,6812.1,0.0,0.0,Feb-14,15660.22,Feb-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068475,1302869,10000,10000,10000.0, 36 months,14.27,343.09,C,C2,SAP,2 years,RENT,68000.0,Source Verified,Dec-11,Fully Paid,n,credit_card,CC Refi Loan,PA,15.39,0,Jul-06,1,9,0,11303,81.3,15,f,0.0,0.0,10672.89443,10672.89,10000.0,672.89,0.0,0.0,Jul-12,8962.31,Feb-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068989,1282013,11800,11800,11800.0, 36 months,12.69,395.83,B,B5,Koi Restaurant,6 years,RENT,42000.0,Source Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Refinancing,NY,9.86,0,Oct-96,0,4,0,8940,74.8,13,f,0.0,0.0,14249.84001,14249.84,11800.0,2449.84,0.0,0.0,Jan-15,419.36,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068967,1303403,4500,4500,4500.0, 36 months,6.03,136.96,A,A1,CaseStack,4 years,RENT,53000.0,Source Verified,Dec-11,Fully Paid,n,major_purchase,Auto Loan,CA,4.44,0,Oct-00,0,7,0,8630,13.9,17,f,0.0,0.0,4930.555891,4930.56,4500.0,430.56,0.0,0.0,Jan-15,138.95,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068744,1303379,7000,7000,7000.0, 36 months,12.69,234.82,B,B5,Bellflower convalecent hospital,10+ years,RENT,35000.0,Source Verified,Dec-11,Fully Paid,n,credit_card,I pay my all credit,CA,11.35,0,May-00,2,10,0,7649,82.3,26,f,0.0,0.0,8453.260001,8453.26,7000.0,1453.26,0.0,0.0,Jan-15,248.19,Nov-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1045509,1276120,9200,9200,9200.0, 36 months,12.42,307.43,B,B4,Kaiser Permanente,2 years,RENT,60000.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Nissan Car Loan,CA,19.96,0,Oct-02,3,8,0,23299,78.7,19,f,0.0,0.0,10482.84389,10482.84,9200.0,1282.84,0.0,0.0,Jul-13,365.48,Jul-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1063958,1297940,14000,14000,13975.0, 60 months,17.27,349.98,D,D3,community colleges of spokane,4 years,RENT,28000.0,Verified,Dec-11,Current,n,other,dental care,WA,6.34,0,Jul-05,2,5,0,6986,79.4,10,f,2637.34,2632.59,18176.96,18144.59,11362.67,6814.29,0.0,0.0,May-16,349.98,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1041756,1272024,4500,4500,4475.0, 60 months,10.65,97.06,B,B2,barnes distribution,< 1 year,MORTGAGE,42000.0,Source Verified,Dec-11,Fully Paid,n,car,Car Loan,TX,5.4,0,Feb-83,0,4,0,8220,78.3,9,f,0.0,0.0,4910.673856,4883.39,4500.0,410.67,0.0,0.0,Dec-12,3946.24,Dec-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068694,1303326,12000,12000,12000.0, 36 months,16.29,423.61,D,D1,Phoenix Newspapers Inc.,9 years,RENT,88365.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,loan payoff,AZ,16.85,0,Oct-96,0,6,0,22936,96.4,15,f,0.0,0.0,14688.34153,14688.34,12000.0,2688.34,0.0,0.0,Nov-13,5800.45,Sep-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068792,1303200,12000,12000,12000.0, 36 months,13.49,407.17,C,C1,LITHIA MOTORS,4 years,RENT,72000.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,MAKE ON PAYMENT,CA,21.33,0,May-03,1,11,0,3419,27.6,19,f,0.0,0.0,13990.92132,13990.92,12000.0,1990.92,0.0,0.0,Apr-14,426.26,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068558,1303163,12000,12000,12000.0, 36 months,10.65,390.88,B,B2,Insight Global,< 1 year,RENT,62000.0,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Refinance,TX,23.94,0,Jun-02,0,10,0,20310,78.4,51,f,0.0,0.0,12780.07239,12780.07,12000.0,780.07,0.0,0.0,Sep-12,10046.57,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068322,1302938,7000,7000,7000.0, 36 months,10.65,228.02,B,B2,Winghouse Corporation,3 years,MORTGAGE,43680.0,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Consolidation,MN,5.38,0,Oct-00,0,7,0,6245,78.1,11,f,0.0,0.0,7689.273614,7689.27,7000.0,689.27,0.0,0.0,Feb-13,4958.61,Feb-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1065674,1299785,8200,8200,8200.0, 60 months,19.42,214.62,E,E3,Claret Wine Bar,3 years,RENT,120000.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debit consolidation,NY,2.8,0,Jun-07,2,5,0,10392,88.4,6,f,0.0,0.0,11909.45001,11909.45,8200.0,3709.45,0.0,0.0,Dec-14,4625.07,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068547,1303150,10500,10500,10500.0, 36 months,12.69,352.23,B,B5,O'Connor,10+ years,RENT,66000.0,Verified,Dec-11,Fully Paid,n,medical,medical,CA,20.73,1,Sep-98,2,8,0,5790,51.2,26,f,0.0,0.0,11233.31941,11233.32,10500.0,733.32,0.0,0.0,Oct-12,4421.32,Oct-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068545,1303147,7000,7000,7000.0, 36 months,11.71,231.54,B,B3,Harris,4 years,OWN,39120.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Emergency Loan,FL,21.01,0,Dec-96,0,8,1,9414,52.4,26,f,0.0,0.0,7933.963623,7933.96,7000.0,933.96,0.0,0.0,Jun-13,4235.03,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068575,1303001,15300,15300,15275.0, 60 months,22.06,423.1,F,F4,OSSI,6 years,RENT,85000.0,Verified,Dec-11,Current,n,credit_card,Consolidation,VA,20.58,0,Feb-84,2,14,0,26524,89.7,27,f,3125.79,3120.68,21988.2,21952.28,12174.21,9813.99,0.0,0.0,May-16,423.1,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1049528,1280928,20000,12800,12775.0, 60 months,11.71,282.86,B,B3,NCS Technologies,4 years,MORTGAGE,47800.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,Bill Consolidation,VA,10.04,0,Nov-01,0,15,0,16447,46.3,27,f,0.0,0.0,15169.30547,15139.68,12800.0,2369.31,0.0,0.0,Nov-13,9242.39,Nov-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068542,1303143,17500,17500,17500.0, 60 months,17.27,437.47,D,D3,Travelers Insurance,7 years,MORTGAGE,45000.0,Not Verified,Dec-11,Charged Off,n,credit_card,Debit Free,WA,21.31,0,Sep-02,2,13,0,20129,86.1,26,f,0.0,0.0,10037.1,10037.1,3077.85,3473.25,0.0,3486.0,Apr-13,437.47,Dec-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068350,1302971,3500,3500,3500.0, 36 months,6.03,106.53,A,A1,J&J Steel Inc,10+ years,MORTGAGE,83000.0,Verified,Dec-11,Fully Paid,n,car,Car Loan,IL,2.31,0,Jan-86,0,6,0,3092,13.4,28,f,0.0,0.0,3834.858171,3834.86,3500.0,334.86,0.0,0.0,Jan-15,107.86,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1067874,1302235,6000,6000,6000.0, 60 months,12.69,135.57,B,B5,Anadarko Petroleum Corporation,< 1 year,RENT,81000.0,Source Verified,Dec-11,Current,n,major_purchase,Major Purchase Loan,CO,13.66,1,Nov-04,0,6,0,15102,50.0,17,f,1041.99,1041.99,7037.39,7037.39,4958.01,2079.38,0.0,0.0,May-16,135.57,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068509,1302907,6200,6200,6200.0, 36 months,9.91,199.8,B,B1,Sunrise Senior Living,2 years,RENT,25000.0,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Wells/Chase ReFi,CA,20.64,0,May-98,2,7,0,6533,47.7,12,f,0.0,0.0,2452.22,2452.22,1700.79,493.16,0.0,258.27,Dec-12,199.8,May-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1034693,1264291,16000,16000,16000.0, 60 months,17.58,402.65,D,D4,Menards,7 years,RENT,65000.0,Not Verified,Dec-11,Current,n,debt_consolidation,Debt Consolidation Loan,KS,15.56,0,Oct-96,0,8,0,21166,87.1,16,f,3033.28,3033.28,20908.55,20908.55,12966.72,7941.83,0.0,0.0,May-16,402.65,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068508,1302906,6000,6000,6000.0, 36 months,8.9,190.52,A,A5,A Touch Of Italy,8 years,OWN,28800.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt consolidation,NJ,13.17,0,Jul-05,0,11,0,5269,36.8,13,f,0.0,0.0,6858.700001,6858.7,6000.0,858.7,0.0,0.0,Jan-15,198.47,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1066641,1300833,7200,7200,7200.0, 36 months,9.91,232.02,B,B1,New York Living Solutions,6 years,RENT,135000.0,Not Verified,Dec-11,Fully Paid,n,credit_card,Say goodbye to the rip-off banks,NY,6.12,0,Jan-97,0,7,0,16627,79.6,18,f,0.0,0.0,8352.709998,8352.71,7200.0,1152.71,0.0,0.0,Jan-15,240.64,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068315,1302930,9500,9500,9500.0, 36 months,8.9,301.66,A,A5,Natex Architects,7 years,MORTGAGE,50000.0,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,TX,8.18,0,Jun-05,0,8,0,13422,60.5,13,f,0.0,0.0,10495.82126,10495.82,9500.0,995.82,0.0,0.0,Jul-13,5378.43,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068309,1302924,18825,18825,18800.0, 60 months,16.77,465.53,D,D2,Texas Health & Human Services Commission,10+ years,RENT,38000.0,Verified,Dec-11,Charged Off,n,debt_consolidation,Coledon's Club Loan,TX,23.18,0,Dec-04,0,6,0,11004,79.7,7,f,0.0,0.0,18749.25,18724.53,8087.75,6786.71,0.0,3874.79,Sep-14,465.53,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068326,1302942,24000,24000,24000.0, 36 months,10.65,781.76,B,B2,City of Newport Beach,10+ years,RENT,45000.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,CA,14.8,0,Feb-90,0,5,0,24708,55.2,9,f,0.0,0.0,28143.25001,28143.25,24000.0,4143.25,0.0,0.0,Jan-15,791.58,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1066767,1300950,6000,6000,6000.0, 36 months,13.49,203.59,C,C1,Becker Construction Corporation,10+ years,RENT,80000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,smaller loan,CA,11.58,0,Feb-02,0,8,0,15499,83.8,16,f,0.0,0.0,7328.920002,7328.92,6000.0,1328.92,0.0,0.0,Jan-15,212.86,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068484,1302879,6000,6000,6000.0, 36 months,13.49,203.59,C,C1,Edward Jones,5 years,RENT,50000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidate,AZ,15.38,0,Mar-04,1,6,0,15191,91.5,7,f,0.0,0.0,7328.920002,7328.92,6000.0,1328.92,0.0,0.0,Jan-15,214.39,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068292,1302706,2100,2100,2100.0, 36 months,12.42,70.18,B,B4,Monroe Dispat,10+ years,MORTGAGE,30000.0,Not Verified,Dec-11,Fully Paid,n,vacation,12/2011 loan,LA,19.72,0,Jul-95,1,12,0,12183,82.9,26,f,0.0,0.0,2553.84,2553.84,2100.0,423.84,30.0,0.0,Dec-14,72.44,Nov-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068273,1302680,5500,5500,5500.0, 36 months,6.62,168.88,A,A2,Not Provided,8 years,MORTGAGE,110000.0,Verified,Dec-11,Fully Paid,n,small_business,Computer Equipment,CT,9.69,0,Aug-94,0,7,0,14136,21.9,26,f,0.0,0.0,6079.289999,6079.29,5500.0,579.29,0.0,0.0,Jan-15,178.58,Dec-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068274,1302681,11000,11000,11000.0, 36 months,6.62,337.75,A,A2,East Baton Rouge Parish School System,8 years,OWN,45608.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,payoff,LA,20.5,0,Jun-92,0,7,0,10677,58.7,11,f,0.0,0.0,12158.61,12158.61,11000.0,1158.61,0.0,0.0,Jan-15,349.86,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068440,1302831,26800,26800,26800.0, 60 months,20.89,723.38,F,F1,charlotte regional medical center,3 years,MORTGAGE,120000.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,credit loan,FL,12.15,0,May-06,0,13,0,14772,48.0,18,f,0.0,0.0,32895.86293,32895.86,26800.0,6095.86,0.0,0.0,Mar-13,23499.05,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1046456,1277297,8000,8000,8000.0, 36 months,12.69,268.36,B,B5,OPW Fuel Management Systems,5 years,MORTGAGE,35000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Consolidation,IL,10.05,0,Oct-02,0,7,0,6842,97.7,18,f,0.0,0.0,9000.143229,9000.14,8000.0,1000.14,0.0,0.0,Mar-13,5514.5,Jun-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068012,1302365,10000,10000,10000.0, 36 months,18.25,362.78,D,D5,Gucci Group/ Yves Saint Laurent,1 year,RENT,75000.0,Source Verified,Dec-11,Charged Off,n,credit_card,Credit Card,CA,24.14,0,Mar-97,0,9,0,22828,96.3,26,f,0.0,0.0,11730.6,11730.6,8320.22,3145.08,36.24699818,229.06,Jan-15,200.0,Jan-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1055725,1287293,8000,8000,8000.0, 36 months,11.71,264.61,B,B3,Wal-Mart,9 years,MORTGAGE,35000.0,Verified,Dec-11,Fully Paid,n,credit_card,Consolidation Loan,NV,9.7,0,Apr-06,0,7,0,6142,46.5,8,f,0.0,0.0,9435.85818,9435.86,8000.0,1435.86,0.0,0.0,May-14,2295.56,Apr-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1061814,1293438,10000,10000,10000.0, 36 months,8.9,317.54,A,A5,Renal Support Network,6 years,RENT,24000.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,Start Fresh 2012,CA,7.0,0,Jan-00,0,6,0,6734,49.5,21,f,0.0,0.0,10869.33055,10869.33,10000.0,869.33,0.0,0.0,Mar-13,6743.26,Mar-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068232,1302622,12000,12000,12000.0, 36 months,11.71,396.92,B,B3,"Avon Protection Systems, Inc.",2 years,MORTGAGE,126000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Chase,OH,13.32,0,Apr-90,0,17,0,32711,54.1,38,f,0.0,0.0,14183.43257,14183.43,12000.0,2183.43,0.0,0.0,May-14,3074.04,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068405,1302785,10000,10000,10000.0, 36 months,7.9,312.91,A,A4,RAM DME,1 year,RENT,43000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit card paid off,CA,25.26,0,Jun-03,0,8,0,8215,37.2,16,f,0.0,0.0,11264.48,11264.48,10000.0,1264.48,0.0,0.0,Jan-15,4.84,Jan-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068395,1302773,12000,12000,12000.0, 36 months,9.91,386.7,B,B1,samuraisushi restaurant,1 year,RENT,50000.0,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,creditcard payoff,CA,16.44,0,Jan-00,1,11,0,14335,29.3,25,f,0.0,0.0,13921.18,13921.18,12000.0,1921.18,0.0,0.0,Jan-15,392.03,Jan-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068202,1302588,25000,25000,23088.16106, 60 months,13.49,575.12,C,C1,Midnight,10+ years,MORTGAGE,67000.0,Verified,Dec-11,Charged Off,n,credit_card,"Pay off credit card, refinance house",AK,14.15,0,Aug-99,0,6,0,15319,91.2,21,f,0.0,0.0,23880.65,20309.6,13833.2,8008.11,28.76,2010.58,Mar-15,1179.0,Jul-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068006,1302360,19750,19750,19725.0, 36 months,10.65,643.33,B,B2,"PACIFIC WOOD LAMINATES, INC.",4 years,RENT,45000.0,Verified,Dec-11,Charged Off,n,debt_consolidation,CONSOLIDATION,OR,22.8,0,Sep-00,0,12,0,16576,54.2,28,f,0.0,0.0,11930.65,11915.62,8590.58,2698.78,0.0,641.29,Sep-13,787.01,Nov-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068075,1302430,10000,10000,10000.0, 36 months,9.91,322.25,B,B1,Albert Einstein College of Medicine,3 years,RENT,31200.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt consolidation loan,NY,14.81,0,Oct-05,0,13,0,5540,27.0,19,f,0.0,0.0,10904.83903,10904.84,10000.0,904.84,0.0,0.0,Jan-13,6912.69,Mar-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1065642,1299748,13650,13650,13650.0, 36 months,12.42,456.12,B,B4,MWH Americas,4 years,RENT,66000.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,NV,24.09,0,Feb-01,0,11,0,8933,56.5,34,f,0.0,0.0,16012.11212,16012.11,13650.0,2362.11,0.0,0.0,Dec-13,5980.83,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068179,1302564,28000,11800,11775.0, 60 months,19.91,312.04,E,E4,American Airlines,10+ years,RENT,52000.0,Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consalidation,TX,20.7,0,Dec-88,0,10,0,29178,87.6,16,f,0.0,0.0,12173.07,12147.29,4281.54,4759.37,0.0,3132.16,Jun-14,312.04,Sep-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068158,1302728,18000,18000,18000.0, 36 months,7.9,563.23,A,A4,United States Air Force,10+ years,RENT,56964.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation / Lower CC Rate,CA,27.55,0,Feb-99,0,7,0,17381,76.6,20,f,0.0,0.0,20276.0603,20276.06,18000.0,2276.06,0.0,0.0,Jan-15,567.29,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068180,1302565,2500,2500,2500.0, 36 months,14.27,85.78,C,C2,United states air force,7 years,RENT,49500.0,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Money,FL,10.33,0,Nov-04,1,7,0,9868,37.7,20,f,0.0,0.0,2529.902083,2529.9,2500.0,29.9,0.0,0.0,Feb-12,2530.74,Feb-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1065673,1299784,21000,21000,20120.80657, 60 months,20.3,559.89,E,E5,King Soopers (Kroger Co),10+ years,RENT,70000.0,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card,CO,23.21,0,Dec-91,2,17,0,12508,70.7,25,f,0.0,0.0,27097.72185,24863.3,21000.0,6097.72,0.0,0.0,Aug-13,17029.75,Feb-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
1068159,1302729,35000,35000,35000.0, 36 months,8.9,1111.37,A,A5,City of Los Angeles,6 years,MORTGAGE,125000.0,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,CA,22.71,0,Aug-00,0,8,0,9051,34.8,32,f,0.0,0.0,40009.00999,40009.01,35000.0,5009.01,0.0,0.0,Jan-15,1123.85,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
